Date,Month,Hour,DayType,Season,BusinessHours,Zone_Temp_F,Outdoor_Temp_F,Cooling_kWh
2023-01-23 02:00,1,2,Weekday,Winter,No,67.26,43.43,0.0
2023-01-23 03:00,1,3,Weekday,Winter,No,66.83,41.82,0.0
2023-01-23 04:00,1,4,Weekday,Winter,No,66.51,41.0,0.0
2023-01-23 05:00,1,5,Weekday,Winter,No,66.28,39.84,0.0
2023-01-23 06:00,1,6,Weekday,Winter,No,69.8,39.02,0.0
2023-01-23 07:00,1,7,Weekday,Winter,No,69.8,39.54,0.0
2023-01-23 08:00,1,8,Weekday,Winter,Yes,70.13,42.34,0.0
2023-01-23 09:00,1,9,Weekday,Winter,Yes,70.15,45.74,0.0
2023-01-23 10:00,1,10,Weekday,Winter,Yes,70.15,48.1,0.0
2023-01-23 11:00,1,11,Weekday,Winter,Yes,70.28,50.7,0.0
2023-01-23 12:00,1,12,Weekday,Winter,Yes,70.24,53.14,0.0
2023-01-23 13:00,1,13,Weekday,Winter,Yes,70.82,50.5,0.0
2023-01-23 14:00,1,14,Weekday,Winter,Yes,70.63,47.39,0.0
2023-01-23 15:00,1,15,Weekday,Winter,Yes,71.63,46.94,0.0
2023-01-23 16:00,1,16,Weekday,Winter,Yes,72.31,46.42,0.0
2023-01-23 17:00,1,17,Weekday,Winter,Yes,71.38,44.89,0.0
2023-01-23 18:00,1,18,Weekday,Winter,No,70.18,44.58,0.0
2023-01-23 19:00,1,19,Weekday,Winter,No,69.99,43.8,0.0
2023-01-23 20:00,1,20,Weekday,Winter,No,69.86,40.67,0.0
2023-01-23 21:00,1,21,Weekday,Winter,No,69.83,39.54,0.0
2023-01-23 22:00,1,22,Weekday,Winter,No,68.53,36.46,0.0
2023-01-23 23:00,1,23,Weekday,Winter,No,67.61,33.98,0.0
2023-01-24 00:00,1,0,Weekday,Winter,No,66.94,32.83,0.0
2023-01-24 01:00,1,1,Weekday,Winter,No,66.35,31.37,0.0
2023-01-24 02:00,1,2,Weekday,Winter,No,65.86,30.92,0.0
2023-01-24 03:00,1,3,Weekday,Winter,No,65.46,30.92,0.0
2023-01-24 04:00,1,4,Weekday,Winter,No,65.06,30.4,0.0
2023-01-24 05:00,1,5,Weekday,Winter,No,64.68,29.39,0.0
2023-01-24 06:00,1,6,Weekday,Winter,No,69.77,27.26,0.0
2023-01-24 07:00,1,7,Weekday,Winter,No,69.82,26.58,0.0
2023-01-24 08:00,1,8,Weekday,Winter,Yes,70.31,31.06,0.0
2023-01-24 09:00,1,9,Weekday,Winter,Yes,71.11,36.29,0.0
2023-01-24 10:00,1,10,Weekday,Winter,Yes,71.52,40.36,0.0
2023-01-24 11:00,1,11,Weekday,Winter,Yes,71.47,43.76,0.0
2023-01-24 12:00,1,12,Weekday,Winter,Yes,71.37,47.27,0.0
2023-01-24 13:00,1,13,Weekday,Winter,Yes,71.47,50.18,0.0
2023-01-24 14:00,1,14,Weekday,Winter,Yes,71.76,52.76,0.0
2023-01-24 15:00,1,15,Weekday,Winter,Yes,72.23,54.59,0.45
2023-01-24 16:00,1,16,Weekday,Winter,Yes,72.59,55.04,0.98
2023-01-24 17:00,1,17,Weekday,Winter,Yes,71.93,52.73,0.04
2023-01-24 18:00,1,18,Weekday,Winter,No,70.68,49.82,0.0
2023-01-24 19:00,1,19,Weekday,Winter,No,70.27,46.61,0.0
2023-01-24 20:00,1,20,Weekday,Winter,No,69.97,44.96,0.0
2023-01-24 21:00,1,21,Weekday,Winter,No,69.88,40.34,0.0
2023-01-24 22:00,1,22,Weekday,Winter,No,68.94,35.26,0.0
2023-01-24 23:00,1,23,Weekday,Winter,No,68.23,33.98,0.0
2023-01-25 00:00,1,0,Weekday,Winter,No,68.0,39.23,0.0
2023-01-25 01:00,1,1,Weekday,Winter,No,67.99,44.14,0.0
2023-01-25 02:00,1,2,Weekday,Winter,No,67.67,42.65,0.0
2023-01-25 03:00,1,3,Weekday,Winter,No,67.4,43.31,0.0
2023-01-25 04:00,1,4,Weekday,Winter,No,67.31,44.96,0.0
2023-01-25 05:00,1,5,Weekday,Winter,No,67.16,44.44,0.0
2023-01-25 06:00,1,6,Weekday,Winter,No,69.85,42.9,0.0
2023-01-25 07:00,1,7,Weekday,Winter,No,69.85,43.76,0.0
2023-01-25 08:00,1,8,Weekday,Winter,Yes,70.61,47.27,0.0
2023-01-25 09:00,1,9,Weekday,Winter,Yes,71.62,51.86,0.0
2023-01-25 10:00,1,10,Weekday,Winter,Yes,71.92,55.74,1.74
2023-01-25 11:00,1,11,Weekday,Winter,Yes,71.86,58.8,5.37
2023-01-25 12:00,1,12,Weekday,Winter,Yes,71.6,61.24,8.55
2023-01-25 13:00,1,13,Weekday,Winter,Yes,71.85,63.22,11.69
2023-01-25 14:00,1,14,Weekday,Winter,Yes,72.37,65.19,14.46
2023-01-25 15:00,1,15,Weekday,Winter,Yes,72.9,66.02,15.35
2023-01-25 16:00,1,16,Weekday,Winter,Yes,73.19,65.39,14.2
2023-01-25 17:00,1,17,Weekday,Winter,Yes,72.57,63.78,11.75
2023-01-25 18:00,1,18,Weekday,Winter,No,71.09,60.65,7.37
2023-01-25 19:00,1,19,Weekday,Winter,No,70.61,55.54,1.73
2023-01-25 20:00,1,20,Weekday,Winter,No,70.2,52.43,0.0
2023-01-25 21:00,1,21,Weekday,Winter,No,70.03,53.14,0.0
2023-01-25 22:00,1,22,Weekday,Winter,No,71.08,53.96,0.0
2023-01-25 23:00,1,23,Weekday,Winter,No,71.03,53.43,0.0
2023-01-26 00:00,1,0,Weekday,Winter,No,70.67,52.43,0.0
2023-01-26 01:00,1,1,Weekday,Winter,No,70.29,50.82,0.0
2023-01-26 02:00,1,2,Weekday,Winter,No,69.95,50.0,0.0
2023-01-26 03:00,1,3,Weekday,Winter,No,69.22,42.96,0.0
2023-01-26 04:00,1,4,Weekday,Winter,No,68.42,38.57,0.0
2023-01-26 05:00,1,5,Weekday,Winter,No,68.17,40.17,0.0
2023-01-26 06:00,1,6,Weekday,Winter,No,69.92,40.37,0.0
2023-01-26 07:00,1,7,Weekday,Winter,No,69.92,40.55,0.0
2023-01-26 08:00,1,8,Weekday,Winter,Yes,70.77,46.25,0.0
2023-01-26 09:00,1,9,Weekday,Winter,Yes,71.95,52.94,0.16
2023-01-26 10:00,1,10,Weekday,Winter,Yes,72.3,57.98,4.38
2023-01-26 11:00,1,11,Weekday,Winter,Yes,72.29,62.39,10.67
2023-01-26 12:00,1,12,Weekday,Winter,Yes,72.0,67.5,19.44
2023-01-26 13:00,1,13,Weekday,Winter,Yes,72.52,71.14,26.77
2023-01-26 14:00,1,14,Weekday,Winter,Yes,73.21,73.12,29.9
2023-01-26 15:00,1,15,Weekday,Winter,Yes,73.7,73.94,30.65
2023-01-26 16:00,1,16,Weekday,Winter,Yes,73.86,73.42,29.43
2023-01-26 17:00,1,17,Weekday,Winter,Yes,73.34,70.73,22.47
2023-01-26 18:00,1,18,Weekday,Winter,No,71.84,66.14,14.41
2023-01-26 19:00,1,19,Weekday,Winter,No,71.15,61.1,7.93
2023-01-26 20:00,1,20,Weekday,Winter,No,70.59,55.54,1.73
2023-01-26 21:00,1,21,Weekday,Winter,No,70.31,52.43,0.0
2023-01-26 22:00,1,22,Weekday,Winter,No,71.72,51.46,0.0
2023-01-26 23:00,1,23,Weekday,Winter,No,71.64,49.3,0.0
2023-01-27 00:00,1,0,Weekday,Winter,No,71.26,49.18,0.0
2023-01-27 01:00,1,1,Weekday,Winter,No,71.04,50.0,0.0
2023-01-27 02:00,1,2,Weekday,Winter,No,70.74,49.37,0.0
2023-01-27 03:00,1,3,Weekday,Winter,No,70.59,50.7,0.0
2023-01-27 04:00,1,4,Weekday,Winter,No,70.27,48.52,0.0
2023-01-27 05:00,1,5,Weekday,Winter,No,69.96,47.72,0.0
2023-01-27 06:00,1,6,Weekday,Winter,No,70.0,48.4,0.0
2023-01-27 07:00,1,7,Weekday,Winter,No,69.99,45.71,0.0
2023-01-27 08:00,1,8,Weekday,Winter,Yes,70.76,49.31,0.0
2023-01-27 09:00,1,9,Weekday,Winter,Yes,71.51,55.9,2.09
2023-01-27 10:00,1,10,Weekday,Winter,Yes,72.36,61.49,8.64
2023-01-27 11:00,1,11,Weekday,Winter,Yes,72.62,66.35,16.55
2023-01-27 12:00,1,12,Weekday,Winter,Yes,72.4,69.16,21.47
2023-01-27 13:00,1,13,Weekday,Winter,Yes,72.76,69.46,20.47
2023-01-27 14:00,1,14,Weekday,Winter,Yes,73.43,70.24,23.05
2023-01-27 15:00,1,15,Weekday,Winter,Yes,73.91,70.43,23.13
2023-01-27 16:00,1,16,Weekday,Winter,Yes,73.24,68.82,18.82
2023-01-27 17:00,1,17,Weekday,Winter,Yes,72.37,66.84,16.08
2023-01-27 18:00,1,18,Weekday,Winter,No,71.48,64.24,11.84
2023-01-27 19:00,1,19,Weekday,Winter,No,71.05,61.8,8.77
2023-01-27 20:00,1,20,Weekday,Winter,No,70.59,60.98,7.76
2023-01-27 21:00,1,21,Weekday,Winter,No,70.38,60.98,7.76
2023-01-27 22:00,1,22,Weekday,Winter,No,72.45,59.82,0.0
2023-01-27 23:00,1,23,Weekday,Winter,No,72.61,58.37,0.0
2023-01-28 00:00,1,0,Weekend,Winter,No,72.08,56.76,0.0
2023-01-28 01:00,1,1,Weekend,Winter,No,71.71,55.42,0.0
2023-01-28 02:00,1,2,Weekend,Winter,No,71.39,54.41,0.0
2023-01-28 03:00,1,3,Weekend,Winter,No,71.14,53.96,0.0
2023-01-28 04:00,1,4,Weekend,Winter,No,70.86,52.8,0.0
2023-01-28 05:00,1,5,Weekend,Winter,No,70.56,52.61,0.0
2023-01-28 06:00,1,6,Weekend,Winter,No,70.04,53.06,0.0
2023-01-28 07:00,1,7,Weekend,Winter,No,69.92,51.28,0.0
2023-01-28 08:00,1,8,Weekend,Winter,No,70.0,51.16,0.0
2023-01-28 09:00,1,9,Weekend,Winter,No,70.05,53.76,0.22
2023-01-28 10:00,1,10,Weekend,Winter,No,70.04,56.72,2.81
2023-01-28 11:00,1,11,Weekend,Winter,No,70.06,60.34,7.0
2023-01-28 12:00,1,12,Weekend,Winter,No,70.05,60.9,7.74
2023-01-28 13:00,1,13,Weekend,Winter,No,70.01,58.82,5.52
2023-01-28 14:00,1,14,Weekend,Winter,No,69.88,57.92,4.49
2023-01-28 15:00,1,15,Weekend,Winter,No,69.85,57.92,4.49
2023-01-28 16:00,1,16,Weekend,Winter,No,69.84,57.4,3.87
2023-01-28 17:00,1,17,Weekend,Winter,No,69.81,56.39,2.68
2023-01-28 18:00,1,18,Weekend,Winter,No,69.95,55.42,0.0
2023-01-28 19:00,1,19,Weekend,Winter,No,69.76,54.41,0.0
2023-01-28 20:00,1,20,Weekend,Winter,No,69.45,52.8,0.0
2023-01-28 21:00,1,21,Weekend,Winter,No,69.22,52.61,0.0
2023-01-28 22:00,1,22,Weekend,Winter,No,69.05,52.43,0.0
2023-01-28 23:00,1,23,Weekend,Winter,No,68.77,50.82,0.0
2023-01-29 00:00,1,0,Weekend,Winter,No,68.36,48.22,0.0
2023-01-29 01:00,1,1,Weekend,Winter,No,68.09,48.1,0.0
2023-01-29 02:00,1,2,Weekend,Winter,No,67.93,48.4,0.0
2023-01-29 03:00,1,3,Weekend,Winter,No,67.72,48.54,0.0
2023-01-29 04:00,1,4,Weekend,Winter,No,67.57,48.92,0.0
2023-01-29 05:00,1,5,Weekend,Winter,No,67.35,48.4,0.0
2023-01-29 06:00,1,6,Weekend,Winter,No,67.14,48.02,0.0
2023-01-29 07:00,1,7,Weekend,Winter,No,66.98,48.02,0.0
2023-01-29 08:00,1,8,Weekend,Winter,No,67.05,48.54,0.0
2023-01-29 09:00,1,9,Weekend,Winter,No,67.43,49.55,0.0
2023-01-29 10:00,1,10,Weekend,Winter,No,67.91,50.63,0.0
2023-01-29 11:00,1,11,Weekend,Winter,No,68.27,52.24,0.0
2023-01-29 12:00,1,12,Weekend,Winter,No,69.68,53.58,0.0
2023-01-29 13:00,1,13,Weekend,Winter,No,71.17,54.59,0.0
2023-01-29 14:00,1,14,Weekend,Winter,No,70.98,55.57,0.0
2023-01-29 15:00,1,15,Weekend,Winter,No,72.7,56.57,0.0
2023-01-29 16:00,1,16,Weekend,Winter,No,73.17,56.39,0.0
2023-01-29 17:00,1,17,Weekend,Winter,No,72.42,54.26,0.0
2023-01-29 18:00,1,18,Weekend,Winter,No,70.72,53.06,0.0
2023-01-29 19:00,1,19,Weekend,Winter,No,69.98,51.9,0.0
2023-01-29 20:00,1,20,Weekend,Winter,No,69.41,50.45,0.0
2023-01-29 21:00,1,21,Weekend,Winter,No,68.89,48.22,0.0
2023-01-29 22:00,1,22,Weekend,Winter,No,68.43,45.78,0.0
2023-01-29 23:00,1,23,Weekend,Winter,No,68.08,44.96,0.0
2023-01-30 00:00,1,0,Weekday,Winter,No,67.74,42.65,0.0
2023-01-30 01:00,1,1,Weekday,Winter,No,67.36,41.63,0.0
2023-01-30 02:00,1,2,Weekday,Winter,No,67.27,42.6,0.0
2023-01-30 03:00,1,3,Weekday,Winter,No,67.1,42.98,0.0
2023-01-30 04:00,1,4,Weekday,Winter,No,66.88,42.98,0.0
2023-01-30 05:00,1,5,Weekday,Winter,No,66.72,42.98,0.0
2023-01-30 06:00,1,6,Weekday,Winter,No,69.81,40.67,0.0
2023-01-30 07:00,1,7,Weekday,Winter,No,69.8,37.24,0.0
2023-01-30 08:00,1,8,Weekday,Winter,Yes,70.13,35.96,0.0
2023-01-30 09:00,1,9,Weekday,Winter,Yes,70.15,37.12,0.0
2023-01-30 10:00,1,10,Weekday,Winter,Yes,70.14,36.26,0.0
2023-01-30 11:00,1,11,Weekday,Winter,Yes,70.18,34.43,0.0
2023-01-30 12:00,1,12,Weekday,Winter,Yes,70.18,35.76,0.0
2023-01-30 13:00,1,13,Weekday,Winter,Yes,70.26,37.56,0.0
2023-01-30 14:00,1,14,Weekday,Winter,Yes,70.25,36.26,0.0
2023-01-30 15:00,1,15,Weekday,Winter,Yes,70.27,36.74,0.0
2023-01-30 16:00,1,16,Weekday,Winter,Yes,70.66,37.94,0.0
2023-01-30 17:00,1,17,Weekday,Winter,Yes,70.42,37.94,0.0
2023-01-30 18:00,1,18,Weekday,Winter,No,70.03,37.94,0.0
2023-01-30 19:00,1,19,Weekday,Winter,No,69.91,37.42,0.0
2023-01-30 20:00,1,20,Weekday,Winter,No,69.82,35.88,0.0
2023-01-30 21:00,1,21,Weekday,Winter,No,69.8,34.43,0.0
2023-01-30 22:00,1,22,Weekday,Winter,No,67.68,33.46,0.0
2023-01-30 23:00,1,23,Weekday,Winter,No,66.73,32.45,0.0
2023-01-31 00:00,1,0,Weekday,Winter,No,66.03,31.37,0.0
2023-01-31 01:00,1,1,Weekday,Winter,No,65.49,30.4,0.0
2023-01-31 02:00,1,2,Weekday,Winter,No,64.97,29.39,0.0
2023-01-31 03:00,1,3,Weekday,Winter,No,64.47,28.42,0.0
2023-01-31 04:00,1,4,Weekday,Winter,No,64.03,28.04,0.0
2023-01-31 05:00,1,5,Weekday,Winter,No,63.72,28.04,0.0
2023-01-31 06:00,1,6,Weekday,Winter,No,69.73,28.04,0.0
2023-01-31 07:00,1,7,Weekday,Winter,No,69.81,28.04,0.0
2023-01-31 08:00,1,8,Weekday,Winter,Yes,70.22,29.72,0.0
2023-01-31 09:00,1,9,Weekday,Winter,Yes,70.81,33.34,0.0
2023-01-31 10:00,1,10,Weekday,Winter,Yes,71.3,36.74,0.0
2023-01-31 11:00,1,11,Weekday,Winter,Yes,71.37,40.36,0.0
2023-01-31 12:00,1,12,Weekday,Winter,Yes,71.33,43.24,0.0
2023-01-31 13:00,1,13,Weekday,Winter,Yes,71.42,45.22,0.0
2023-01-31 14:00,1,14,Weekday,Winter,Yes,71.62,46.56,0.0
2023-01-31 15:00,1,15,Weekday,Winter,Yes,72.2,48.1,0.0
2023-01-31 16:00,1,16,Weekday,Winter,Yes,72.6,48.4,0.0
2023-01-31 17:00,1,17,Weekday,Winter,Yes,72.09,47.39,0.0
2023-01-31 18:00,1,18,Weekday,Winter,No,70.6,45.78,0.0
2023-01-31 19:00,1,19,Weekday,Winter,No,70.17,43.28,0.0
2023-01-31 20:00,1,20,Weekday,Winter,No,69.91,41.45,0.0
2023-01-31 21:00,1,21,Weekday,Winter,No,69.85,42.05,0.0
2023-01-31 22:00,1,22,Weekday,Winter,No,69.44,43.74,0.0
2023-01-31 23:00,1,23,Weekday,Winter,No,69.15,45.47,0.0
2023-02-01 00:00,2,0,Weekday,Winter,No,69.03,47.16,0.0
2023-02-01 01:00,2,1,Weekday,Winter,No,69.06,48.89,0.0
2023-02-01 02:00,2,2,Weekday,Winter,No,69.03,50.58,0.0
2023-02-01 03:00,2,3,Weekday,Winter,No,68.78,52.31,0.0
2023-02-01 04:00,2,4,Weekday,Winter,No,68.69,52.43,0.0
2023-02-01 05:00,2,5,Weekday,Winter,No,68.7,51.98,0.0
2023-02-01 06:00,2,6,Weekday,Winter,No,69.85,51.98,0.0
2023-02-01 07:00,2,7,Weekday,Winter,No,69.85,52.61,0.0
2023-02-01 08:00,2,8,Weekday,Winter,Yes,70.28,53.58,0.0
2023-02-01 09:00,2,9,Weekday,Winter,Yes,70.65,55.12,2.01
2023-02-01 10:00,2,10,Weekday,Winter,Yes,71.46,56.57,5.07
2023-02-01 11:00,2,11,Weekday,Winter,Yes,71.72,59.33,10.02
2023-02-01 12:00,2,12,Weekday,Winter,Yes,71.55,61.61,12.87
2023-02-01 13:00,2,13,Weekday,Winter,Yes,71.9,62.58,13.94
2023-02-01 14:00,2,14,Weekday,Winter,Yes,72.01,62.44,13.93
2023-02-01 15:00,2,15,Weekday,Winter,Yes,71.96,62.06,13.53
2023-02-01 16:00,2,16,Weekday,Winter,Yes,72.06,62.58,14.43
2023-02-01 17:00,2,17,Weekday,Winter,Yes,71.62,60.65,11.59
2023-02-01 18:00,2,18,Weekday,Winter,No,70.73,57.85,6.78
2023-02-01 19:00,2,19,Weekday,Winter,No,70.37,56.39,4.24
2023-02-01 20:00,2,20,Weekday,Winter,No,70.06,54.26,0.78
2023-02-01 21:00,2,21,Weekday,Winter,No,69.97,53.58,0.0
2023-02-01 22:00,2,22,Weekday,Winter,No,71.16,53.43,0.0
2023-02-01 23:00,2,23,Weekday,Winter,No,71.18,53.06,0.0
2023-02-02 00:00,2,0,Weekday,Winter,No,70.9,52.43,0.0
2023-02-02 01:00,2,1,Weekday,Winter,No,70.64,51.46,0.0
2023-02-02 02:00,2,2,Weekday,Winter,No,70.46,51.08,0.0
2023-02-02 03:00,2,3,Weekday,Winter,No,70.29,51.08,0.0
2023-02-02 04:00,2,4,Weekday,Winter,No,69.98,49.82,0.0
2023-02-02 05:00,2,5,Weekday,Winter,No,69.71,48.4,0.0
2023-02-02 06:00,2,6,Weekday,Winter,No,69.93,48.02,0.0
2023-02-02 07:00,2,7,Weekday,Winter,No,69.92,46.86,0.0
2023-02-02 08:00,2,8,Weekday,Winter,Yes,70.98,48.98,0.0
2023-02-02 09:00,2,9,Weekday,Winter,Yes,72.24,53.92,0.86
2023-02-02 10:00,2,10,Weekday,Winter,Yes,72.55,58.36,7.48
2023-02-02 11:00,2,11,Weekday,Winter,Yes,72.51,61.76,13.09
2023-02-02 12:00,2,12,Weekday,Winter,Yes,72.17,64.11,16.75
2023-02-02 13:00,2,13,Weekday,Winter,Yes,72.62,66.72,20.34
2023-02-02 14:00,2,14,Weekday,Winter,Yes,73.22,68.0,21.47
2023-02-02 15:00,2,15,Weekday,Winter,Yes,73.64,66.84,19.61
2023-02-02 16:00,2,16,Weekday,Winter,Yes,73.76,65.39,17.45
2023-02-02 17:00,2,17,Weekday,Winter,Yes,73.11,63.26,14.39
2023-02-02 18:00,2,18,Weekday,Winter,No,71.63,60.28,9.98
2023-02-02 19:00,2,19,Weekday,Winter,No,71.04,57.85,6.39
2023-02-02 20:00,2,20,Weekday,Winter,No,70.55,56.39,3.98
2023-02-02 21:00,2,21,Weekday,Winter,No,70.29,54.26,0.75
2023-02-02 22:00,2,22,Weekday,Winter,No,71.77,51.9,0.0
2023-02-02 23:00,2,23,Weekday,Winter,No,71.72,50.45,0.0
2023-02-03 00:00,2,0,Weekday,Winter,No,71.31,49.37,0.0
2023-02-03 01:00,2,1,Weekday,Winter,No,70.93,48.4,0.0
2023-02-03 02:00,2,2,Weekday,Winter,No,70.51,46.86,0.0
2023-02-03 03:00,2,3,Weekday,Winter,No,70.13,46.04,0.0
2023-02-03 04:00,2,4,Weekday,Winter,No,69.79,45.41,0.0
2023-02-03 05:00,2,5,Weekday,Winter,No,69.5,44.44,0.0
2023-02-03 06:00,2,6,Weekday,Winter,No,69.99,44.06,0.0
2023-02-03 07:00,2,7,Weekday,Winter,No,69.98,44.06,0.0
2023-02-03 08:00,2,8,Weekday,Winter,Yes,71.26,46.9,0.0
2023-02-03 09:00,2,9,Weekday,Winter,Yes,72.47,52.49,0.25
