DateTime,Month,Hour,DayType,Season,BusinessHours,Electricity_kWh,Cooling_kWh,HeatingElec_kWh,Lighting_kWh,Equipment_kWh,Gas_kWh
2023-06-23 10:00,6,10,Weekday,Summer,Yes,184.26,66.46,0.0,48.25,62.05,1.1
2023-06-23 11:00,6,11,Weekday,Summer,Yes,184.41,67.47,0.0,48.25,61.51,1.1
2023-06-23 12:00,6,12,Weekday,Summer,Yes,194.75,74.87,0.0,48.25,63.66,1.1
2023-06-23 13:00,6,13,Weekday,Summer,Yes,195.82,79.19,0.0,48.25,60.13,1.1
2023-06-23 14:00,6,14,Weekday,Summer,Yes,202.07,84.51,0.0,48.25,60.13,0.02
2023-06-23 15:00,6,15,Weekday,Summer,Yes,210.94,89.49,0.0,48.25,63.02,1.1
2023-06-23 16:00,6,16,Weekday,Summer,Yes,197.9,87.69,0.0,37.53,62.79,1.1
2023-06-23 17:00,6,17,Weekday,Summer,Yes,141.74,71.86,0.0,26.8,36.02,1.1
2023-06-23 18:00,6,18,Weekday,Summer,No,128.33,62.44,0.0,26.8,33.45,0.02
2023-06-23 19:00,6,19,Weekday,Summer,No,110.86,52.41,0.0,16.08,28.09,1.1
2023-06-23 20:00,6,20,Weekday,Summer,No,109.11,47.28,0.0,16.08,26.8,0.02
2023-06-23 21:00,6,21,Weekday,Summer,No,55.25,12.39,0.0,5.36,21.44,0.02
2023-06-23 22:00,6,22,Weekday,Summer,No,45.65,6.11,0.0,2.68,21.44,1.1
2023-06-23 23:00,6,23,Weekday,Summer,No,51.12,11.03,0.0,2.68,21.44,0.02
2023-06-24 00:00,6,0,Weekend,Summer,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-06-24 01:00,6,1,Weekend,Summer,No,40.66,6.41,0.0,2.68,16.08,1.1
2023-06-24 02:00,6,2,Weekend,Summer,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-06-24 03:00,6,3,Weekend,Summer,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-06-24 04:00,6,4,Weekend,Summer,No,33.58,0.0,0.0,2.68,16.08,1.1
2023-06-24 05:00,6,5,Weekend,Summer,No,67.63,31.39,0.22,5.36,21.44,0.02
2023-06-24 06:00,6,6,Weekend,Summer,No,68.57,32.3,0.41,5.36,26.58,0.02
2023-06-24 07:00,6,7,Weekend,Summer,No,101.33,38.78,0.0,26.8,31.3,1.1
2023-06-24 08:00,6,8,Weekend,Summer,No,110.2,45.1,0.0,26.8,33.55,0.02
2023-06-24 09:00,6,9,Weekend,Summer,No,114.1,49.75,0.0,26.8,32.58,1.1
2023-06-24 10:00,6,10,Weekend,Summer,No,121.63,54.88,0.0,26.8,34.83,1.1
2023-06-24 11:00,6,11,Weekend,Summer,No,124.78,59.27,0.0,26.8,33.55,0.02
2023-06-24 12:00,6,12,Weekend,Summer,No,124.65,61.66,0.0,26.8,30.98,1.1
2023-06-24 13:00,6,13,Weekend,Summer,No,92.06,57.9,0.0,8.04,21.33,0.02
2023-06-24 14:00,6,14,Weekend,Summer,No,94.6,61.41,0.0,8.04,20.05,1.1
2023-06-24 15:00,6,15,Weekend,Summer,No,101.67,67.81,0.0,8.04,20.37,0.02
2023-06-24 16:00,6,16,Weekend,Summer,No,93.2,67.2,0.0,2.68,18.01,0.02
2023-06-24 17:00,6,17,Weekend,Summer,No,55.2,33.46,0.0,2.68,16.08,1.1
2023-06-24 18:00,6,18,Weekend,Summer,No,50.23,28.87,0.0,2.68,16.08,0.02
2023-06-24 19:00,6,19,Weekend,Summer,No,64.3,32.64,0.0,2.68,16.08,0.02
2023-06-24 20:00,6,20,Weekend,Summer,No,54.15,18.76,0.0,2.68,16.08,1.1
2023-06-24 21:00,6,21,Weekend,Summer,No,50.92,15.8,0.0,2.68,16.08,0.02
2023-06-24 22:00,6,22,Weekend,Summer,No,48.48,13.52,0.0,2.68,16.08,0.02
2023-06-24 23:00,6,23,Weekend,Summer,No,40.65,6.39,0.0,2.68,16.08,1.1
2023-06-25 00:00,6,0,Weekend,Summer,No,38.34,4.32,0.0,2.68,16.08,0.02
2023-06-25 01:00,6,1,Weekend,Summer,No,35.89,2.09,0.0,2.68,16.08,0.02
2023-06-25 02:00,6,2,Weekend,Summer,No,40.49,6.23,0.0,2.68,16.08,1.1
2023-06-25 03:00,6,3,Weekend,Summer,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-06-25 04:00,6,4,Weekend,Summer,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-06-25 05:00,6,5,Weekend,Summer,No,29.59,5.22,0.0,2.68,16.08,1.1
2023-06-25 06:00,6,6,Weekend,Summer,No,40.31,19.18,0.0,2.68,16.08,0.02
2023-06-25 07:00,6,7,Weekend,Summer,No,47.7,25.78,0.0,2.68,16.08,0.02
2023-06-25 08:00,6,8,Weekend,Summer,No,42.43,21.13,0.0,2.68,16.08,0.02
2023-06-25 09:00,6,9,Weekend,Summer,No,43.7,22.4,0.0,2.68,16.08,1.1
2023-06-25 10:00,6,10,Weekend,Summer,No,42.25,21.2,0.0,2.68,16.08,0.02
2023-06-25 11:00,6,11,Weekend,Summer,No,41.64,20.68,0.0,2.68,16.08,0.02
2023-06-25 12:00,6,12,Weekend,Summer,No,33.81,13.56,0.0,2.68,16.08,1.1
2023-06-25 13:00,6,13,Weekend,Summer,No,26.26,6.81,0.0,2.68,16.08,0.02
2023-06-25 14:00,6,14,Weekend,Summer,No,18.77,0.0,0.0,2.68,16.08,0.02
2023-06-25 15:00,6,15,Weekend,Summer,No,18.77,0.0,0.0,2.68,16.08,1.1
2023-06-25 16:00,6,16,Weekend,Summer,No,18.77,0.0,0.0,2.68,16.08,0.02
2023-06-25 17:00,6,17,Weekend,Summer,No,30.46,10.56,0.0,2.68,16.08,0.02
2023-06-25 18:00,6,18,Weekend,Summer,No,33.13,13.04,0.0,2.68,16.08,1.1
2023-06-25 19:00,6,19,Weekend,Summer,No,28.64,0.0,0.0,2.68,16.08,0.02
2023-06-25 20:00,6,20,Weekend,Summer,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-06-25 21:00,6,21,Weekend,Summer,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-06-25 22:00,6,22,Weekend,Summer,No,33.58,0.0,0.0,2.68,16.08,1.1
2023-06-25 23:00,6,23,Weekend,Summer,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-06-26 00:00,6,0,Weekday,Summer,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-06-26 01:00,6,1,Weekday,Summer,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-06-26 02:00,6,2,Weekday,Summer,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-06-26 03:00,6,3,Weekday,Summer,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-06-26 04:00,6,4,Weekday,Summer,No,41.62,0.0,0.0,5.36,21.44,1.1
2023-06-26 05:00,6,5,Weekday,Summer,No,68.9,31.23,1.94,5.36,21.44,0.02
2023-06-26 06:00,6,6,Weekday,Summer,No,85.3,30.55,2.2,16.08,32.68,1.1
2023-06-26 07:00,6,7,Weekday,Summer,No,169.66,45.97,0.1,48.25,70.4,0.02
2023-06-26 08:00,6,8,Weekday,Summer,Yes,164.2,48.6,0.0,48.25,62.05,1.1
2023-06-26 09:00,6,9,Weekday,Summer,Yes,164.35,50.44,0.0,48.25,60.13,1.1
2023-06-26 10:00,6,10,Weekday,Summer,Yes,171.41,55.19,0.0,48.25,62.05,1.1
2023-06-26 11:00,6,11,Weekday,Summer,Yes,170.11,54.74,0.0,48.25,61.51,1.1
2023-06-26 12:00,6,12,Weekday,Summer,Yes,179.49,61.2,0.0,48.25,63.66,1.1
2023-06-26 13:00,6,13,Weekday,Summer,Yes,182.69,67.52,0.0,48.25,60.13,1.1
2023-06-26 14:00,6,14,Weekday,Summer,Yes,190.83,74.65,0.0,48.25,60.13,1.1
2023-06-26 15:00,6,15,Weekday,Summer,Yes,199.99,79.92,0.0,48.25,63.02,1.1
2023-06-26 16:00,6,16,Weekday,Summer,Yes,187.92,78.99,0.0,37.53,62.79,0.02
2023-06-26 17:00,6,17,Weekday,Summer,Yes,140.0,70.54,0.0,26.8,36.02,1.1
2023-06-26 18:00,6,18,Weekday,Summer,No,131.32,65.02,0.0,26.8,33.45,0.02
2023-06-26 19:00,6,19,Weekday,Summer,No,106.53,48.18,0.0,16.08,28.09,1.1
2023-06-26 20:00,6,20,Weekday,Summer,No,102.1,40.46,0.0,16.08,26.8,0.02
2023-06-26 21:00,6,21,Weekday,Summer,No,48.88,6.58,0.0,5.36,21.44,1.1
2023-06-26 22:00,6,22,Weekday,Summer,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-06-26 23:00,6,23,Weekday,Summer,No,45.61,6.0,0.0,2.68,21.44,0.02
2023-06-27 00:00,6,0,Weekday,Summer,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-06-27 01:00,6,1,Weekday,Summer,No,44.72,5.1,0.0,2.68,21.44,0.02
2023-06-27 02:00,6,2,Weekday,Summer,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-06-27 03:00,6,3,Weekday,Summer,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-06-27 04:00,6,4,Weekday,Summer,No,41.62,0.0,0.0,5.36,21.44,0.02
2023-06-27 05:00,6,5,Weekday,Summer,No,60.34,23.85,0.57,5.36,21.44,0.02
2023-06-27 06:00,6,6,Weekday,Summer,No,77.17,23.88,0.68,16.08,32.68,1.1
2023-06-27 07:00,6,7,Weekday,Summer,No,159.88,35.63,0.0,48.25,70.4,1.1
2023-06-27 08:00,6,8,Weekday,Summer,Yes,161.46,45.26,0.0,48.25,62.05,0.02
2023-06-27 09:00,6,9,Weekday,Summer,Yes,170.05,55.26,0.0,48.25,60.13,1.1
2023-06-27 10:00,6,10,Weekday,Summer,Yes,178.94,61.7,0.0,48.25,62.05,1.1
2023-06-27 11:00,6,11,Weekday,Summer,Yes,179.75,63.44,0.0,48.25,61.51,1.1
2023-06-27 12:00,6,12,Weekday,Summer,Yes,190.31,71.11,0.0,48.25,63.66,1.1
2023-06-27 13:00,6,13,Weekday,Summer,Yes,189.36,73.46,0.0,48.25,60.13,1.1
2023-06-27 14:00,6,14,Weekday,Summer,Yes,196.58,79.76,0.0,48.25,60.13,1.1
2023-06-27 15:00,6,15,Weekday,Summer,Yes,207.2,86.28,0.0,48.25,63.02,1.1
2023-06-27 16:00,6,16,Weekday,Summer,Yes,197.62,87.63,0.0,37.53,62.79,1.1
2023-06-27 17:00,6,17,Weekday,Summer,Yes,147.75,77.57,0.0,26.8,36.02,0.02
2023-06-27 18:00,6,18,Weekday,Summer,No,139.67,72.73,0.0,26.8,33.45,1.1
2023-06-27 19:00,6,19,Weekday,Summer,No,114.11,55.44,0.0,16.08,28.09,0.02
2023-06-27 20:00,6,20,Weekday,Summer,No,108.61,46.8,0.0,16.08,26.8,1.1
2023-06-27 21:00,6,21,Weekday,Summer,No,55.05,12.22,0.0,5.36,21.44,0.02
2023-06-27 22:00,6,22,Weekday,Summer,No,44.85,5.38,0.0,2.68,21.44,0.02
2023-06-27 23:00,6,23,Weekday,Summer,No,45.76,6.14,0.0,2.68,21.44,0.02
2023-06-28 00:00,6,0,Weekday,Summer,No,41.1,1.94,0.0,2.68,21.44,1.1
2023-06-28 01:00,6,1,Weekday,Summer,No,43.24,3.85,0.0,2.68,21.44,0.02
2023-06-28 02:00,6,2,Weekday,Summer,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-06-28 03:00,6,3,Weekday,Summer,No,44.42,4.8,0.0,2.68,21.44,1.1
2023-06-28 04:00,6,4,Weekday,Summer,No,41.62,0.0,0.0,5.36,21.44,0.02
2023-06-28 05:00,6,5,Weekday,Summer,No,60.17,23.78,0.38,5.36,21.44,0.02
2023-06-28 06:00,6,6,Weekday,Summer,No,77.73,24.68,0.5,16.08,32.68,1.1
2023-06-28 07:00,6,7,Weekday,Summer,No,163.4,39.31,0.0,48.25,70.4,1.1
2023-06-28 08:00,6,8,Weekday,Summer,Yes,167.4,50.84,0.0,48.25,62.05,1.1
2023-06-28 09:00,6,9,Weekday,Summer,Yes,175.72,60.56,0.0,48.25,60.13,0.02
2023-06-28 10:00,6,10,Weekday,Summer,Yes,188.12,70.53,0.0,48.25,62.05,1.1
2023-06-28 11:00,6,11,Weekday,Summer,Yes,192.83,76.09,0.0,48.25,61.51,2.19
2023-06-28 12:00,6,12,Weekday,Summer,Yes,206.21,86.27,0.0,48.25,63.66,1.1
2023-06-28 13:00,6,13,Weekday,Summer,Yes,209.17,92.09,0.0,48.25,60.13,0.02
2023-06-28 14:00,6,14,Weekday,Summer,Yes,216.99,98.86,0.0,48.25,60.13,1.1
2023-06-28 15:00,6,15,Weekday,Summer,Yes,229.68,107.34,0.0,48.25,63.02,1.1
2023-06-28 16:00,6,16,Weekday,Summer,Yes,219.08,107.96,0.0,37.53,62.79,1.1
2023-06-28 17:00,6,17,Weekday,Summer,Yes,159.51,89.39,0.0,26.8,36.02,0.02
2023-06-28 18:00,6,18,Weekday,Summer,No,141.04,75.09,0.0,26.8,33.45,1.1
2023-06-28 19:00,6,19,Weekday,Summer,No,118.95,60.37,0.0,16.08,28.09,0.02
2023-06-28 20:00,6,20,Weekday,Summer,No,113.83,51.93,0.0,16.08,26.8,1.1
2023-06-28 21:00,6,21,Weekday,Summer,No,55.86,13.0,0.0,5.36,21.44,0.02
2023-06-28 22:00,6,22,Weekday,Summer,No,51.56,11.53,0.0,2.68,21.44,0.02
2023-06-28 23:00,6,23,Weekday,Summer,No,46.18,6.58,0.0,2.68,21.44,1.1
2023-06-29 00:00,6,0,Weekday,Summer,No,45.9,6.28,0.0,2.68,21.44,0.02
2023-06-29 01:00,6,1,Weekday,Summer,No,45.54,5.92,0.0,2.68,21.44,0.02
2023-06-29 02:00,6,2,Weekday,Summer,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-06-29 03:00,6,3,Weekday,Summer,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-06-29 04:00,6,4,Weekday,Summer,No,47.58,5.28,0.0,5.36,21.44,0.02
2023-06-29 05:00,6,5,Weekday,Summer,No,66.77,30.62,0.18,5.36,21.44,1.1
2023-06-29 06:00,6,6,Weekday,Summer,No,83.76,31.02,0.2,16.08,32.68,0.02
2023-06-29 07:00,6,7,Weekday,Summer,No,169.25,44.62,0.0,48.25,70.4,1.1
2023-06-29 08:00,6,8,Weekday,Summer,Yes,169.31,52.43,0.0,48.25,62.05,1.1
2023-06-29 09:00,6,9,Weekday,Summer,Yes,177.33,61.84,0.0,48.25,60.13,1.1
2023-06-29 10:00,6,10,Weekday,Summer,Yes,193.21,75.08,0.0,48.25,62.05,1.1
2023-06-29 11:00,6,11,Weekday,Summer,Yes,198.59,81.32,0.0,48.25,61.51,1.1
2023-06-29 12:00,6,12,Weekday,Summer,Yes,213.3,92.65,0.0,48.25,63.66,1.1
2023-06-29 13:00,6,13,Weekday,Summer,Yes,216.79,99.11,0.0,48.25,60.13,1.1
2023-06-29 14:00,6,14,Weekday,Summer,Yes,225.04,106.39,0.0,48.25,60.13,0.02
2023-06-29 15:00,6,15,Weekday,Summer,Yes,235.53,112.82,0.0,48.25,63.02,1.1
2023-06-29 16:00,6,16,Weekday,Summer,Yes,223.12,111.66,0.0,37.53,62.79,1.1
2023-06-29 17:00,6,17,Weekday,Summer,Yes,165.84,94.95,0.0,26.8,36.02,0.02
2023-06-29 18:00,6,18,Weekday,Summer,No,156.1,88.53,0.0,26.8,33.45,1.1
2023-06-29 19:00,6,19,Weekday,Summer,No,130.38,71.23,0.0,16.08,28.09,0.02
2023-06-29 20:00,6,20,Weekday,Summer,No,120.6,58.53,0.0,16.08,26.8,1.1
2023-06-29 21:00,6,21,Weekday,Summer,No,56.74,13.91,0.0,5.36,21.44,0.02
2023-06-29 22:00,6,22,Weekday,Summer,No,58.82,18.2,0.0,2.68,21.44,0.02
2023-06-29 23:00,6,23,Weekday,Summer,No,51.49,11.4,0.0,2.68,21.44,1.1
2023-06-30 00:00,6,0,Weekday,Summer,No,51.44,11.33,0.0,2.68,21.44,0.02
2023-06-30 01:00,6,1,Weekday,Summer,No,48.55,8.72,0.0,2.68,21.44,0.02
2023-06-30 02:00,6,2,Weekday,Summer,No,47.93,8.12,0.0,2.68,21.44,1.1
2023-06-30 03:00,6,3,Weekday,Summer,No,46.0,6.38,0.0,2.68,21.44,0.02
2023-06-30 04:00,6,4,Weekday,Summer,No,41.62,0.0,0.0,5.36,21.44,0.02
2023-06-30 05:00,6,5,Weekday,Summer,No,69.48,33.08,0.0,5.36,21.44,1.1
2023-06-30 06:00,6,6,Weekday,Summer,No,86.24,33.39,0.0,16.08,32.68,0.02
2023-06-30 07:00,6,7,Weekday,Summer,No,175.34,49.82,0.0,48.25,70.4,1.1
2023-06-30 08:00,6,8,Weekday,Summer,Yes,173.7,56.13,0.0,48.25,62.05,1.1
2023-06-30 09:00,6,9,Weekday,Summer,Yes,180.61,64.7,0.0,48.25,60.13,1.1
2023-06-30 10:00,6,10,Weekday,Summer,Yes,191.81,73.54,0.0,48.25,62.05,1.1
2023-06-30 11:00,6,11,Weekday,Summer,Yes,193.29,75.77,0.0,48.25,61.51,1.1
2023-06-30 12:00,6,12,Weekday,Summer,Yes,208.78,87.83,0.0,48.25,63.66,1.1
2023-06-30 13:00,6,13,Weekday,Summer,Yes,215.82,97.84,0.0,48.25,60.13,1.1
2023-06-30 14:00,6,14,Weekday,Summer,Yes,224.03,104.96,0.0,48.25,60.13,0.02
2023-06-30 15:00,6,15,Weekday,Summer,Yes,236.31,113.18,0.0,48.25,63.02,1.1
2023-06-30 16:00,6,16,Weekday,Summer,Yes,217.3,106.27,0.0,37.53,62.79,1.1
2023-06-30 17:00,6,17,Weekday,Summer,Yes,161.12,90.45,0.0,26.8,36.02,1.1
2023-06-30 18:00,6,18,Weekday,Summer,No,154.58,86.95,0.0,26.8,33.45,0.02
2023-06-30 19:00,6,19,Weekday,Summer,No,126.45,67.32,0.0,16.08,28.09,1.1
2023-06-30 20:00,6,20,Weekday,Summer,No,116.82,54.75,0.0,16.08,26.8,0.02
2023-06-30 21:00,6,21,Weekday,Summer,No,57.16,14.2,0.0,5.36,21.44,0.02
2023-06-30 22:00,6,22,Weekday,Summer,No,55.72,15.29,0.0,2.68,21.44,1.1
2023-06-30 23:00,6,23,Weekday,Summer,No,51.41,11.29,0.0,2.68,21.44,0.02
2023-07-01 00:00,7,0,Weekend,Summer,No,40.73,6.47,0.0,2.68,16.08,0.02
2023-07-01 01:00,7,1,Weekend,Summer,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-07-01 02:00,7,2,Weekend,Summer,No,40.19,5.93,0.0,2.68,16.08,1.1
2023-07-01 03:00,7,3,Weekend,Summer,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-07-01 04:00,7,4,Weekend,Summer,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-07-01 05:00,7,5,Weekend,Summer,No,64.39,28.16,0.11,5.36,21.44,1.1
2023-07-01 06:00,7,6,Weekend,Summer,No,64.93,28.92,0.23,5.36,26.58,0.02
2023-07-01 07:00,7,7,Weekend,Summer,No,98.65,36.21,0.0,26.8,31.3,1.1
2023-07-01 08:00,7,8,Weekend,Summer,No,110.41,45.3,0.0,26.8,33.55,0.02
2023-07-01 09:00,7,9,Weekend,Summer,No,114.99,50.59,0.0,26.8,32.58,1.1
2023-07-01 10:00,7,10,Weekend,Summer,No,121.26,54.58,0.0,26.8,34.83,0.02
2023-07-01 11:00,7,11,Weekend,Summer,No,125.68,60.16,0.0,26.8,33.55,1.1
2023-07-01 12:00,7,12,Weekend,Summer,No,128.16,65.2,0.0,26.8,30.98,0.02
2023-07-01 13:00,7,13,Weekend,Summer,No,102.06,67.87,0.0,8.04,21.33,1.1
2023-07-01 14:00,7,14,Weekend,Summer,No,106.4,73.16,0.0,8.04,20.05,0.02
2023-07-01 15:00,7,15,Weekend,Summer,No,108.41,74.56,0.0,8.04,20.37,1.1
2023-07-01 16:00,7,16,Weekend,Summer,No,101.33,75.17,0.0,2.68,18.01,0.02
2023-07-01 17:00,7,17,Weekend,Summer,No,58.13,36.38,0.0,2.68,16.08,0.02
2023-07-01 18:00,7,18,Weekend,Summer,No,52.07,30.73,0.0,2.68,16.08,1.1
2023-07-01 19:00,7,19,Weekend,Summer,No,66.36,34.7,0.0,2.68,16.08,0.02
2023-07-01 20:00,7,20,Weekend,Summer,No,56.04,20.6,0.0,2.68,16.08,0.02
2023-07-01 21:00,7,21,Weekend,Summer,No,53.83,18.57,0.0,2.68,16.08,1.1
2023-07-01 22:00,7,22,Weekend,Summer,No,49.05,14.11,0.0,2.68,16.08,0.02
2023-07-01 23:00,7,23,Weekend,Summer,No,45.41,10.73,0.0,2.68,16.08,0.02
2023-07-02 00:00,7,0,Weekend,Summer,No,40.76,6.51,0.0,2.68,16.08,1.1
2023-07-02 01:00,7,1,Weekend,Summer,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-07-02 02:00,7,2,Weekend,Summer,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-07-02 03:00,7,3,Weekend,Summer,No,33.58,0.0,0.0,2.68,16.08,1.1
2023-07-02 04:00,7,4,Weekend,Summer,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-07-02 05:00,7,5,Weekend,Summer,No,32.35,7.7,0.0,2.68,16.08,0.02
2023-07-02 06:00,7,6,Weekend,Summer,No,41.48,20.23,0.0,2.68,16.08,1.1
2023-07-02 07:00,7,7,Weekend,Summer,No,49.28,27.32,0.0,2.68,16.08,0.02
2023-07-02 08:00,7,8,Weekend,Summer,No,45.66,24.24,0.0,2.68,16.08,0.02
2023-07-02 09:00,7,9,Weekend,Summer,No,54.95,32.88,0.0,2.68,16.08,0.02
2023-07-02 10:00,7,10,Weekend,Summer,No,48.77,27.41,0.0,2.68,16.08,1.1
2023-07-02 11:00,7,11,Weekend,Summer,No,57.33,35.38,0.0,2.68,16.08,0.02
2023-07-02 12:00,7,12,Weekend,Summer,No,52.01,30.67,0.0,2.68,16.08,0.02
2023-07-02 13:00,7,13,Weekend,Summer,No,61.62,39.63,0.0,2.68,16.08,1.1
2023-07-02 14:00,7,14,Weekend,Summer,No,55.15,33.69,0.0,2.68,16.08,0.02
2023-07-02 15:00,7,15,Weekend,Summer,No,64.9,42.74,0.0,2.68,16.08,0.02
2023-07-02 16:00,7,16,Weekend,Summer,No,57.29,35.64,0.0,2.68,16.08,1.1
2023-07-02 17:00,7,17,Weekend,Summer,No,63.7,41.6,0.0,2.68,16.08,0.02
2023-07-02 18:00,7,18,Weekend,Summer,No,52.52,31.12,0.0,2.68,16.08,0.02
2023-07-02 19:00,7,19,Weekend,Summer,No,64.42,32.81,0.0,2.68,16.08,0.02
2023-07-02 20:00,7,20,Weekend,Summer,No,55.01,19.59,0.0,2.68,16.08,1.1
2023-07-02 21:00,7,21,Weekend,Summer,No,53.42,18.07,0.0,2.68,16.08,0.02
2023-07-02 22:00,7,22,Weekend,Summer,No,46.39,11.64,0.0,2.68,16.08,0.02
2023-07-02 23:00,7,23,Weekend,Summer,No,50.81,15.62,0.0,2.68,16.08,1.1
2023-07-03 00:00,7,0,Weekday,Summer,No,50.79,10.69,0.0,2.68,21.44,0.02
2023-07-03 01:00,7,1,Weekday,Summer,No,45.86,6.24,0.0,2.68,21.44,0.02
2023-07-03 02:00,7,2,Weekday,Summer,No,45.35,5.73,0.0,2.68,21.44,1.1
2023-07-03 03:00,7,3,Weekday,Summer,No,41.12,1.96,0.0,2.68,21.44,0.02
2023-07-03 04:00,7,4,Weekday,Summer,No,45.88,3.81,0.0,5.36,21.44,0.02
2023-07-03 05:00,7,5,Weekday,Summer,No,67.25,31.08,0.01,5.36,21.44,1.1
2023-07-03 06:00,7,6,Weekday,Summer,No,84.96,32.25,0.01,16.08,32.68,0.02
2023-07-03 07:00,7,7,Weekday,Summer,No,175.67,50.75,0.0,48.25,70.4,1.1
2023-07-03 08:00,7,8,Weekday,Summer,Yes,176.44,59.3,0.0,48.25,62.05,1.1
2023-07-03 09:00,7,9,Weekday,Summer,Yes,181.87,66.29,0.0,48.25,60.13,1.1
2023-07-03 10:00,7,10,Weekday,Summer,Yes,189.85,72.03,0.0,48.25,62.05,1.1
2023-07-03 11:00,7,11,Weekday,Summer,Yes,190.0,73.32,0.0,48.25,61.51,1.1
2023-07-03 12:00,7,12,Weekday,Summer,Yes,206.3,86.24,0.0,48.25,63.66,1.1
2023-07-03 13:00,7,13,Weekday,Summer,Yes,210.72,93.74,0.0,48.25,60.13,1.1
2023-07-03 14:00,7,14,Weekday,Summer,Yes,220.74,102.46,0.0,48.25,60.13,0.02
2023-07-03 15:00,7,15,Weekday,Summer,Yes,226.87,104.84,0.0,48.25,63.02,1.1
2023-07-03 16:00,7,16,Weekday,Summer,Yes,211.49,101.09,0.0,37.53,62.79,1.1
2023-07-03 17:00,7,17,Weekday,Summer,Yes,153.17,83.37,0.0,26.8,36.02,0.02
2023-07-03 18:00,7,18,Weekday,Summer,No,141.25,74.89,0.0,26.8,33.45,1.1
2023-07-03 19:00,7,19,Weekday,Summer,No,119.6,60.91,0.0,16.08,28.09,0.02
2023-07-03 20:00,7,20,Weekday,Summer,No,115.51,53.57,0.0,16.08,26.8,1.1
2023-07-03 21:00,7,21,Weekday,Summer,No,55.89,13.08,0.0,5.36,21.44,0.02
2023-07-03 22:00,7,22,Weekday,Summer,No,57.13,16.64,0.0,2.68,21.44,0.02
2023-07-03 23:00,7,23,Weekday,Summer,No,52.52,12.37,0.0,2.68,21.44,1.1
2023-07-04 00:00,7,0,Weekday,Summer,No,48.88,13.87,0.0,2.68,16.08,0.02
2023-07-04 01:00,7,1,Weekday,Summer,No,40.87,6.61,0.0,2.68,16.08,0.02
2023-07-04 02:00,7,2,Weekday,Summer,No,35.93,2.12,0.0,2.68,16.08,1.1
2023-07-04 03:00,7,3,Weekday,Summer,No,40.56,6.3,0.0,2.68,16.08,0.02
2023-07-04 04:00,7,4,Weekday,Summer,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-07-04 05:00,7,5,Weekday,Summer,No,31.63,7.13,0.0,2.68,16.08,0.02
2023-07-04 06:00,7,6,Weekday,Summer,No,33.61,13.3,0.0,2.68,16.08,1.1
2023-07-04 07:00,7,7,Weekday,Summer,No,42.78,21.59,0.0,2.68,16.08,0.02
2023-07-04 08:00,7,8,Weekday,Summer,Yes,47.98,26.3,0.0,2.68,16.08,0.02
2023-07-04 09:00,7,9,Weekday,Summer,Yes,46.06,24.63,0.0,2.68,16.08,1.1
2023-07-04 10:00,7,10,Weekday,Summer,Yes,50.4,28.67,0.0,2.68,16.08,0.02
2023-07-04 11:00,7,11,Weekday,Summer,Yes,48.81,27.35,0.0,2.68,16.08,0.02
2023-07-04 12:00,7,12,Weekday,Summer,Yes,51.8,30.13,0.0,2.68,16.08,1.1
2023-07-04 13:00,7,13,Weekday,Summer,Yes,49.11,27.67,0.0,2.68,16.08,0.02
2023-07-04 14:00,7,14,Weekday,Summer,Yes,52.69,30.98,0.0,2.68,16.08,0.02
2023-07-04 15:00,7,15,Weekday,Summer,Yes,50.36,28.83,0.0,2.68,16.08,1.1
2023-07-04 16:00,7,16,Weekday,Summer,Yes,53.81,32.03,0.0,2.68,16.08,0.02
2023-07-04 17:00,7,17,Weekday,Summer,Yes,51.89,30.3,0.0,2.68,16.08,0.02
2023-07-04 18:00,7,18,Weekday,Summer,No,54.33,32.59,0.0,2.68,16.08,0.02
2023-07-04 19:00,7,19,Weekday,Summer,No,54.85,23.97,0.0,2.68,16.08,1.1
2023-07-04 20:00,7,20,Weekday,Summer,No,56.71,21.1,0.0,2.68,16.08,0.02
